R Z Er Ez Bphi
0.009 -0.169 -0.1568145771968947 0.1451852558522246 5.849790355609794e-11
0.009 -0.168 -0.15482547670438962 0.1802568658549674 7.265790461631616e-11
0.009 -0.167 -0.15311721144329035 0.21495462513564756 8.666025846895116e-11
0.009 -0.166 -0.1504829650476406 0.2490316848921378 1.0045588768008328e-10
0.009 -0.165 -0.14817844664130606 0.28261445079122793 1.1403497676292855e-10
0.009 -0.164 -0.14499624360518504 0.31544891899304767 1.2735856347987138e-10
0.009 -0.163 -0.1421884875442718 0.347669246455275 1.4041540872390725e-10
0.009 -0.162 -0.13857459723100038 0.37903693191981586 1.531770400906247e-10
0.009 -0.161 -0.1353637740439081 0.4097141562421742 1.65631469199219e-10
0.009 -0.160 -0.13169800970700118 0.43953217978224834 1.7775921493088227e-10
0.009 -0.159 -0.12777585651764312 0.46842183717519115 1.8954978745241035e-10
0.009 -0.158 -0.12399501532370584 0.4963902834587452 2.009889505615975e-10
0.009 -0.157 -0.12001741059184086 0.5234864113908201 2.1208045062744523e-10
0.009 -0.156 -0.11603026580965213 0.5496291305436636 2.2280630507874636e-10
0.009 -0.155 -0.11206220112811094 0.5748428872962305 2.3317325737970355e-10
0.009 -0.154 -0.10800350596849399 0.5991509355211849 2.4317231624471323e-10
0.009 -0.153 -0.1040628689316336 0.6224942461571484 2.5280797731657716e-10
0.009 -0.152 -0.10002444637895465 0.6449729897325208 2.6208173914289596e-10
0.009 -0.151 -0.09610646696161323 0.6665096533384214 2.709928524498694e-10
0.009 -0.150 -0.09219146880999797 0.6871638622893735 2.7955030852310093e-10
0.009 -0.149 -0.08837127490847514 0.7069713917740916 2.8775410736259073e-10
0.009 -0.148 -0.08458148991735931 0.7258547288836948 2.956154880753432e-10
0.009 -0.147 -0.0809049930238382 0.7439987120932063 3.031344506613583e-10
0.009 -0.146 -0.07732628164613568 0.7612542781163172 3.103237327752413e-10
0.009 -0.145 -0.07375591781246646 0.7777526026449789 3.171878300597938e-10
0.009 -0.144 -0.07034117604970366 0.7934698355533826 3.237349845268192e-10
0.009 -0.143 -0.06693418557782892 0.8083880892471708 3.2997343818812086e-10
0.009 -0.142 -0.06370428229008908 0.8226564270126525 3.3590918523410113e-10
0.009 -0.141 -0.060544736873487014 0.8362152235353042 3.415549633193651e-10
0.009 -0.140 -0.057411963223105995 0.8489631157804357 3.469115217177131e-10
0.009 -0.139 -0.05442395983638813 0.861114754880332 3.5199309663135084e-10
0.009 -0.138 -0.051458256317302074 0.8725926279261124 3.568026851554795e-10
0.009 -0.137 -0.04864042357823438 0.8834384726379432 3.613507771233033e-10
0.009 -0.136 -0.04582193496070692 0.8937119143303481 3.656448652728253e-10
0.009 -0.135 -0.04316145342666683 0.9033235150315418 3.6968794669924657e-10
0.009 -0.134 -0.04054372324314011 0.9124163754963808 3.734912605095717e-10
0.009 -0.133 -0.0379655246431425 0.9208950952216273 3.7705705452520164e-10
0.009 -0.132 -0.03548660219182656 0.9288491121790667 3.803943200317399e-10
0.009 -0.131 -0.033025984712069356 0.9362784263686991 3.8350755267198833e-10
0.009 -0.130 -0.03067012890993 0.943159187664715 3.8640124808874865e-10
0.009 -0.129 -0.028344383891625028 0.9495808340388996 3.8908289902002404e-10
0.009 -0.128 -0.02605989959097034 0.9554360399251106 3.915532547396147e-10
0.009 -0.127 -0.023835815733927995 0.9608440559523952 3.938205572593239e-10
0.009 -0.126 -0.021630394600331518 0.9657631444005867 3.958863051267522e-10
0.009 -0.125 -0.019491813444315918 0.97020523033259 3.977542447109013e-10
0.009 -0.124 -0.017351085776977474 0.9742120514685715 3.9942887165457285e-10
0.009 -0.123 -0.015279761975744422 0.9777180199625554 4.0091168450536747e-10
0.009 -0.122 -0.01322280787531154 0.9808244988492314 4.022064296322866e-10
0.009 -0.121 -0.011174797572057193 0.983448012688267 4.03314605582931e-10
0.009 -0.120 -0.009164708968839811 0.9856541493256377 4.0423846017870147e-10
0.009 -0.119 -0.00714740570256508 0.9874190586355344 4.04980241240999e-10
0.009 -0.118 -0.00516729074495868 0.9887427406179568 4.055391994960231e-10
0.009 -0.117 -0.0031724006344133466 0.9896728955245239 4.0591908131277546e-10
0.009 -0.116 -0.0012057073351061927 0.9901200853834504 4.0611838814365533e-10
0.009 -0.115 0.0007596861323443481 0.990179710697974 4.0613861853626354e-10
0.009 -0.114 0.002747391392489595 0.9897921461535709 4.059790232167995e-10
0.009 -0.113 0.004719093218216726 0.9889752793445985 4.056396021852634e-10
0.009 -0.112 0.0067180438126811124 0.9877589229283185 4.051211047154554e-10
0.009 -0.111 0.008712152831606187 0.9860655639958501 4.044197844383742e-10
0.009 -0.110 0.010712701384499803 0.9839846405189787 4.0353713990162027e-10
0.009 -0.109 0.012764706583827229 0.9814207519944668 4.0246942473619207e-10
0.009 -0.108 0.014810510750444211 0.97843948626829 4.0121663894208977e-10
0.009 -0.107 0.016906459806575482 0.9750110306831868 3.9977578542411197e-10
0.009 -0.106 0.01901016015359481 0.9711115351133477 3.981438670870575e-10
0.009 -0.105 0.021162514757265345 0.9667946623418439 3.9632013465712626e-10
0.009 -0.104 0.023342952884076465 0.9619411617396282 3.942978446701153e-10
0.009 -0.103 0.02554539275194677 0.9566643214042954 3.920762478522244e-10
0.009 -0.102 0.02783566070811024 0.9508747033640602 3.896508485606518e-10
0.009 -0.101 0.030137197848718655 0.9445961577447322 3.870164018787954e-10
0.009 -0.100 0.03251296850590887 0.9378227220148586 3.841714092590545e-10
0.009 -0.099 0.03493417365276602 0.9304947708599163 3.8110613014202533e-10
0.009 -0.098 0.03738519145688494 0.9226898171887856 3.778205645277078e-10
0.009 -0.097 0.03996810045672991 0.914276685309515 3.743049718566981e-10
0.009 -0.096 0.0425566142361401 0.9053388506624372 3.705548564861942e-10
0.009 -0.095 0.04526437864459735 0.8958166879330288 3.665649734995942e-10
0.009 -0.094 0.04800654685953469 0.8856923095269328 3.6232708088509483e-10
0.009 -0.093 0.05085085323825083 0.8750074531643155 3.5783743227369446e-10
0.009 -0.092 0.053760210835112156 0.863613055558868 3.5308403928458833e-10
0.009 -0.091 0.05671768606079396 0.8516462549339948 3.4806465409637553e-10
0.009 -0.090 0.05983877314952836 0.8389579880033867 3.4276728832825125e-10
0.009 -0.089 0.06297506469346625 0.8256198051444722 3.3718669706361345e-10
0.009 -0.088 0.06626459329572963 0.8115780435741798 3.313161368382593e-10
0.009 -0.087 0.06957737577065719 0.796767115446534 3.2514436854518437e-10
0.009 -0.086 0.07296290112930345 0.7811572081042727 3.186668965415869e-10
0.009 -0.085 0.07652730243152032 0.7649212349595145 3.11871732446662e-10
0.009 -0.084 0.0800952812526086 0.747790882096903 3.0475512989140826e-10
0.009 -0.083 0.0838087458411343 0.7298794376140334 2.9730734831642163e-10
0.009 -0.082 0.08753353923941949 0.7111511263221914 2.8952164425749956e-10
0.009 -0.081 0.09140322215199685 0.6915284353124963 2.813927727980398e-10
0.009 -0.080 0.09523355235698869 0.6711067650881859 2.7291324120003946e-10
0.009 -0.079 0.09917776691272047 0.6497132022371418 2.6407930309449706e-10
0.009 -0.078 0.10315060161942353 0.627496810045673 2.548834657434095e-10
0.009 -0.077 0.10714907521137175 0.6043443004161847 2.4532797696817767e-10
0.009 -0.076 0.11120300034582684 0.5802514995766602 2.3540384548319807e-10
0.009 -0.075 0.11516212123018948 0.5552565677283947 2.2511781475267329e-10
0.009 -0.074 0.1192822304637657 0.5292867619876694 2.144668876814022e-10
0.009 -0.073 0.1230916918086743 0.5024428491360292 2.0345406136458602e-10
0.009 -0.072 0.12704365765529413 0.47465149003660995 1.9208907636162862e-10
0.009 -0.071 0.13078812740737208 0.4459645587130472 1.8036743702972818e-10
0.009 -0.070 0.1344497179722623 0.41641007906316707 1.6831686649949584e-10
0.009 -0.069 0.1379771515794746 0.3859504871388197 1.559328691281298e-10
0.009 -0.068 0.14148431257974886 0.35468714597469503 1.4322818257023518e-10
0.009 -0.067 0.1444864471660088 0.3226606007846692 1.3023802269442608e-10
0.009 -0.066 0.14760008109042777 0.28990245298543954 1.1695789385790065e-10
0.009 -0.065 0.15006141407395923 0.2564806754355629 1.034364988576785e-10
0.009 -0.064 0.1526873129255757 0.22246502975303195 8.966934205095781e-11
0.009 -0.063 0.15450409625910777 0.18789725365801305 7.571411752036171e-11
0.009 -0.062 0.1565510333067007 0.15286440010971059 6.156925179090956e-11
0.009 -0.061 0.15764694658764328 0.11744338576385992 4.729318821902479e-11
0.009 -0.060 0.15903263889717018 0.08171589730135827 3.289446852603083e-11
0.009 -0.059 0.1593552118487425 0.04578299963032305 1.842479260414843e-11
0.009 -0.058 0.1600146678273728 0.00970998247015753 3.902540139698936e-12
0.009 -0.057 0.15953826156432974 -0.026352898386538988 -1.0619607426418511e-11
0.009 -0.056 0.15945180485827062 -0.06238835159855468 -2.512419950739492e-11
0.009 -0.055 0.15819549948125974 -0.09821124056429399 -3.956195636538452e-11
0.009 -0.054 0.15736909262196358 -0.1338355772326699 -5.391122398755865e-11
0.009 -0.053 0.15538476215462035 -0.16904969173712392 -6.81276453649395e-11
0.009 -0.052 0.15386431663427025 -0.20391142063274387 -8.2188592428758e-11
0.009 -0.051 0.1512354365169276 -0.2381840514208712 -9.605989829372046e-11
0.009 -0.050 0.14908832894093516 -0.2719731209082128 -1.0971466403039608e-10
0.009 -0.049 0.14589897086707132 -0.30502164398917203 -1.2312666505577436e-10
0.009 -0.048 0.14323431556101457 -0.3374882240003816 -1.3627417242964657e-10
0.009 -0.047 0.1396699142587977 -0.3691212421145521 -1.4913470793800373e-10
0.009 -0.046 0.13650858008275993 -0.4000435264796022 -1.6168804118823765e-10
0.009 -0.045 0.1326597660302658 -0.43008931872115624 -1.739259301685451e-10
0.009 -0.044 0.1290053305031184 -0.4593075115971237 -1.8582364884351613e-10
0.009 -0.043 0.1252161417651478 -0.48757527695958597 -1.9737520302274837e-10
0.009 -0.042 0.12128981480377309 -0.5149552213887928 -2.085813419800421e-10
0.009 -0.041 0.11729611123698679 -0.5413972596205445 -2.1942108604898892e-10
0.009 -0.040 0.11334414539036693 -0.5668811190479031 -2.299034265151923e-10
0.009 -0.039 0.10926875514268336 -0.5915027964272511 -2.4001862281924853e-10
0.009 -0.038 0.1053245405869516 -0.615130519813492 -2.497689227825585e-10
0.009 -0.037 0.10127657798394886 -0.6378954648985773 -2.591573235003233e-10
0.009 -0.036 0.09734011471910516 -0.6597242925456431 -2.6818082787734177e-10
0.009 -0.035 0.09341438401087566 -0.6806468154119513 -2.768499257468181e-10
0.009 -0.034 0.08956079993321965 -0.7007286213434776 -2.8516386783495204e-10
0.009 -0.033 0.08582765899090118 -0.7198743098369844 -2.9313314397494775e-10
0.009 -0.032 0.08204860655639959 -0.7382746818989471 -3.0075700489300496e-10
0.009 -0.031 0.07845141133119476 -0.7557866367745091 -3.080496867913294e-10
0.009 -0.030 0.07484467605566619 -0.7725234625612651 -3.1501493603892245e-10
0.009 -0.029 0.07140489166080351 -0.7884791967277628 -3.2165949609998693e-10
0.009 -0.028 0.06797226230368365 -0.803618064085288 -3.2799460608152734e-10
0.009 -0.027 0.0647083725866654 -0.8181189405774115 -3.3402326307874483e-10
0.009 -0.026 0.061522592031672964 -0.8318923882323479 -3.3975895402004494e-10
0.009 -0.025 0.058363583242901605 -0.8448668566726689 -3.452031774530281e-10
0.009 -0.024 0.05535327998855194 -0.8572271843733976 -3.503701695799001e-10
0.009 -0.023 0.05235263603515509 -0.8689137460200103 -3.552644260434627e-10
0.009 -0.022 0.04951566357012533 -0.8799444292068641 -3.5989269030791863e-10
0.009 -0.021 0.046672549697699656 -0.8904146344371967 -3.6426545220647215e-10
0.009 -0.020 0.04399173593140704 -0.900205111081961 -3.6838495956052405e-10
0.009 -0.019 0.04135218288276471 -0.9094708849589181 -3.7226320075087925e-10
0.009 -0.018 0.03875359242520004 -0.9181344431591877 -3.7590167432513827e-10
0.009 -0.017 0.03625457624288968 -0.926255410997293 -3.793101208427051e-10
0.009 -0.016 0.033773149528363765 -0.9338516760675912 -3.824922866725812e-10
0.009 -0.015 0.03140286440010971 -0.9408874631813683 -3.8545341673136865e-10
0.009 -0.014 0.029061914926601238 -0.9474641353733141 -3.882010037570704e-10
0.009 -0.013 0.026761928044170435 -0.9534803296087387 -3.9073579702348687e-10
0.009 -0.012 0.024525620997650762 -0.959037408922332 -3.9306603854242133e-10
0.009 -0.011 0.022306903418915537 -0.9641055606568325 -3.9519397613527466e-10
0.009 -0.010 0.020156695326567848 -0.9686907473436922 -3.971233561710483e-10
0.009 -0.009 0.018003804095066602 -0.9728525942974349 -3.988579250187439e-10
0.009 -0.008 0.015926100385179533 -0.9764957010148229 -4.0039993049976224e-10
0.009 -0.007 0.013863958882383103 -0.9797393181249031 -4.0175311898310487e-10
0.009 -0.006 0.011806468154119515 -0.9824999701873427 -4.029189890163724e-10
0.009 -0.005 0.009791490275111201 -0.9848372825166652 -4.03900537694766e-10
0.009 -0.004 0.007768403353327689 -0.9867512551128708 -4.0469851429208597e-10
0.009 -0.003 0.005786726212480771 -0.9882001502557926 -4.053144173559329e-10
0.009 -0.002 0.003810630001073256 -0.9892674433857639 -4.057504947077078e-10
0.009 -0.001 0.0018215414336310628 -0.9898458089366422 -4.0600524779981e-10
0.009 0.000 -0.00014388959776762822 -0.9900366099431175 -4.0608167372744066e-10
0.009 0.001 -0.002129452520362045 -0.9897861836221186 -4.059782739429991e-10
0.009 0.002 -0.004099705450946254 -0.9891064550365504 -4.056950484464856e-10
0.009 0.003 -0.0060955555290554166 -0.9880272368436743 -4.052327465117002e-10
0.009 0.004 -0.008084656021560515 -0.9864650536031577 -4.045883710434418e-10
0.009 0.005 -0.01008049417460677 -0.9845153058182382 -4.037626713155107e-10
0.009 0.006 -0.012125761713393038 -0.9820945180485827 -4.02753399506506e-10
0.009 0.007 -0.014162800958775056 -0.9792503905458101 -4.0155905706882704e-10
0.009 0.008 -0.01625022359492946 -0.9759709982470157 -4.001781454548733e-10
0.009 0.009 -0.01834420501568146 -0.9722086409005808 -3.9860616902184293e-10
0.009 0.010 -0.020454046770096712 -0.9680408314153858 -3.968431277697359e-10
0.009 0.011 -0.022653087995039175 -0.9633363940994789 -3.9488302750814993e-10
0.009 0.012 -0.024845093432867858 -0.9582086170504549 -3.9272511896328453e-10
0.009 0.013 -0.02711431365300452 -0.9525740248279809 -3.9036415721853783e-10
0.009 0.014 -0.02940344872819204 -0.946450505026414 -3.877963959049082e-10
0.009 0.015 -0.03176365717829162 -0.9398499827086588 -3.8501808865339406e-10
0.009 0.016 -0.034165185971355996 -0.93268301990293 -3.8202249199979275e-10
0.009 0.017 -0.036600999320271416 -0.9250390545810129 -3.788073581227035e-10
0.009 0.018 -0.039157852057669605 -0.9168107611767652 -3.7536444501032284e-10
0.009 0.019 -0.04172603360482727 -0.908051802473258 -3.716900062936494e-10
0.009 0.020 -0.04440422385728085 -0.898720440750325 -3.677765492346802e-10
0.009 0.021 -0.04712713309562708 -0.8887809008192519 -3.6361807964301254e-10
0.009 0.022 -0.04994633721692882 -0.8782987705260146 -3.592093526020446e-10
0.009 0.023 -0.05282874417162551 -0.8671011364584948 -3.5453987827857214e-10
0.009 0.024 -0.05575873212731197 -0.8553310993715492 -3.496059103035936e-10
0.009 0.025 -0.05885084131318792 -0.8428694086361306 -3.443977081177051e-10
0.009 0.026 -0.061963223106001886 -0.8297399143780484 -3.3890852825670387e-10
0.009 0.027 -0.06521697651955113 -0.8159426165973026 -3.331316272563873e-10
0.009 0.028 -0.06850531261552405 -0.8013642271962985 -3.270550167359506e-10
0.009 0.029 -0.07186937286094185 -0.7860047461750361 -3.2067794742159334e-10
0.009 0.030 -0.07539621021500889 -0.7699953492254672 -3.139831860159087e-10
0.009 0.031 -0.07893795389770682 -0.7531273477467594 -3.069699832450964e-10
0.009 0.032 -0.08262637585413263 -0.7354842171792456 -2.9963084637115337e-10
0.009 0.033 -0.08631777907628463 -0.7170122947398547 -2.9195378701327486e-10
0.009 0.034 -0.09017672943224775 -0.6976579176455155 -2.8393730662386017e-10
0.009 0.035 -0.09397963199255877 -0.6775284114623704 -2.7557016609590494e-10
0.009 0.036 -0.09790059267562638 -0.6564210501210394 -2.6685086688180843e-10
0.009 0.037 -0.10186806110402233 -0.6344908594392835 -2.5777191624356775e-10
0.009 0.038 -0.10584387707645158 -0.6116305138509606 -2.4833406345498313e-10
0.009 0.039 -0.10990972727381136 -0.5878394171029252 -2.385305650518519e-10
0.009 0.040 -0.11385036431067176 -0.5631467855992941 -2.2836217030797428e-10
0.009 0.041 -0.11791502200174106 -0.537473913924896 -2.1783112704475127e-10
0.009 0.042 -0.12180080374923978 -0.5109406489619233 -2.0693668598838258e-10
0.009 0.043 -0.1257438257986811 -0.4834515902071384 -1.9568858769827203e-10
0.009 0.044 -0.12954553585270162 -0.45504847538070764 -1.840823365316179e-10
0.009 0.045 -0.13322680277138463 -0.42578079349368564 -1.721419092500297e-10
0.009 0.046 -0.13674350382198266 -0.39559070799098467 -1.5986655657970724e-10
0.009 0.047 -0.14037230046388496 -0.3645944882359255 -1.4726826690145527e-10
0.009 0.048 -0.14334402613973787 -0.3328225431389151 -1.343762618934855e-10
0.009 0.049 -0.14661805216022517 -0.30033449801447704 -1.2119278937719888e-10
0.009 0.050 -0.14906626757456146 -0.2671196203059971 -1.0775531304261039e-10
0.009 0.051 -0.1518561360411176 -0.23333412833752698 -9.407282417532363e-11
0.009 0.052 -0.15367768939981158 -0.19893091811059305 -8.018428501295427e-11
0.009 0.053 -0.15591900497275124 -0.16408469179674923 -6.610625450648892e-11
0.009 0.054 -0.1570268433165985 -0.12879187187712415 -5.188159111730476e-11
0.009 0.055 -0.15859618159485792 -0.09320032913173616 -3.7529251472549407e-11
0.009 0.056 -0.15894081591280393 -0.057337550830580626 -2.3092019106220008e-11
0.009 0.057 -0.15981313426428326 -0.02135206363213566 -8.599265551288346e-12
0.009 0.058 -0.15934149802640207 0.014699607665430435 5.914287844339657e-12
0.009 0.059 -0.1594768474903705 0.05071138962758029 2.0411492085645104e-11
0.009 0.060 -0.15826466484610707 0.08657059040986441 3.4859289212558734e-11
0.009 0.061 -0.15761117139892913 0.12223010601380922 4.9221818980998184e-11
0.009 0.062 -0.15571329763764505 0.15752829221174142 6.34683611651511e-11
0.009 0.063 -0.1543109102400515 0.192485421610599 7.756182671190265e-11
0.009 0.064 -0.15179591447344884 0.22688207305293537 9.148033682628403e-11
0.009 0.065 -0.14971379849028704 0.2608064920042453 1.0518530390757979e-10
0.009 0.066 -0.14667886998103913 0.29404939361055127 1.186617424797839e-10
0.009 0.067 -0.14400825214353005 0.3266620556423435 1.3187368740048197e-10
0.009 0.068 -0.1405636977235055 0.358502569851056 1.4481139811027003e-10
0.009 0.069 -0.13740355605375817 0.38961863648830747 1.5744190656193494e-10
0.009 0.070 -0.13365431627651836 0.4198916011781962 1.6976371420787605e-10
0.009 0.071 -0.12999868824308047 0.4493363702493531 1.8175134573888315e-10
0.009 0.072 -0.1262297721120479 0.4778480031482166 1.933935620479517e-10
0.009 0.073 -0.12234935664285627 0.5054569087851939 2.0469336023028297e-10
0.009 0.074 -0.11834969054461761 0.5321469883253634 2.1562976061946856e-10
