R Z Br Bz
0.000000000000000000e+00 4.500000000000003997e-02 0.000000000000000000e+00 5.834543168805124136e-01
0.000000000000000000e+00 4.600000000000004086e-02 0.000000000000000000e+00 5.716545167553965801e-01
0.000000000000000000e+00 4.700000000000004174e-02 0.000000000000000000e+00 5.598845270279586561e-01
0.000000000000000000e+00 4.800000000000004263e-02 0.000000000000000000e+00 5.481603657104231475e-01
0.000000000000000000e+00 4.899999999999998801e-02 0.000000000000000000e+00 5.364973265302249716e-01
0.000000000000000000e+00 4.999999999999998890e-02 0.000000000000000000e+00 5.249078063166451313e-01
0.000000000000000000e+00 5.099999999999998979e-02 0.000000000000000000e+00 5.134034776140786738e-01
0.000000000000000000e+00 5.199999999999999067e-02 0.000000000000000000e+00 5.019960129759889478e-01
0.000000000000000000e+00 5.299999999999999156e-02 0.000000000000000000e+00 4.906970849594282646e-01
0.000000000000000000e+00 5.399999999999999245e-02 0.000000000000000000e+00 4.795183661313984214e-01
0.000000000000000000e+00 5.499999999999999334e-02 0.000000000000000000e+00 4.684707188134391576e-01
0.000000000000000000e+00 5.599999999999999423e-02 0.000000000000000000e+00 4.575617646123451010e-01
0.000000000000000000e+00 5.699999999999999512e-02 0.000000000000000000e+00 4.467983148914684843e-01
0.000000000000000000e+00 5.799999999999999600e-02 0.000000000000000000e+00 4.361871810227949120e-01
0.000000000000000000e+00 5.899999999999999689e-02 0.000000000000000000e+00 4.257351743828665658e-01
0.000000000000000000e+00 5.999999999999999778e-02 0.000000000000000000e+00 4.154491063557136932e-01
0.000000000000000000e+00 6.099999999999999867e-02 0.000000000000000000e+00 4.053350401195283670e-01
0.000000000000000000e+00 6.199999999999999956e-02 0.000000000000000000e+00 3.953960462565813683e-01
0.000000000000000000e+00 6.300000000000000044e-02 0.000000000000000000e+00 3.856344471433361121e-01
0.000000000000000000e+00 6.400000000000000133e-02 0.000000000000000000e+00 3.760525651639324285e-01
0.000000000000000000e+00 6.500000000000000222e-02 0.000000000000000000e+00 3.666527227074811712e-01
0.000000000000000000e+00 6.600000000000000311e-02 0.000000000000000000e+00 3.574372421654893883e-01
0.000000000000000000e+00 6.700000000000000400e-02 0.000000000000000000e+00 3.484080068872877911e-01
0.000000000000000000e+00 6.800000000000000488e-02 0.000000000000000000e+00 3.395651441872152843e-01
0.000000000000000000e+00 6.900000000000000577e-02 0.000000000000000000e+00 3.309083423345467456e-01
0.000000000000000000e+00 7.000000000000000666e-02 0.000000000000000000e+00 3.224372896066439731e-01
0.000000000000000000e+00 7.100000000000000755e-02 0.000000000000000000e+00 3.141516742804338347e-01
0.000000000000000000e+00 7.200000000000000844e-02 0.000000000000000000e+00 3.060511846358352495e-01
0.000000000000000000e+00 7.300000000000000933e-02 0.000000000000000000e+00 2.981351852601214492e-01
0.000000000000000000e+00 7.400000000000001021e-02 0.000000000000000000e+00 2.904017460519378035e-01
0.000000000000000000e+00 7.500000000000001110e-02 0.000000000000000000e+00 2.828486132166913025e-01
0.000000000000000000e+00 7.600000000000001199e-02 0.000000000000000000e+00 2.754735329609094840e-01
0.000000000000000000e+00 7.700000000000001288e-02 0.000000000000000000e+00 2.682742514941066081e-01
0.000000000000000000e+00 7.800000000000001377e-02 0.000000000000000000e+00 2.612485150267449541e-01
0.000000000000000000e+00 7.900000000000001465e-02 0.000000000000000000e+00 2.543939967696663973e-01
0.000000000000000000e+00 8.000000000000001554e-02 0.000000000000000000e+00 2.477080779670648991e-01
0.000000000000000000e+00 8.100000000000001643e-02 0.000000000000000000e+00 2.411880668644511283e-01
0.000000000000000000e+00 8.200000000000001732e-02 0.000000000000000000e+00 2.348312717089197088e-01
0.000000000000000000e+00 8.300000000000001821e-02 0.000000000000000000e+00 2.286350007477906954e-01
0.000000000000000000e+00 8.400000000000001910e-02 0.000000000000000000e+00 2.225965622288870183e-01
0.000000000000000000e+00 8.500000000000001998e-02 0.000000000000000000e+00 2.167131730693814262e-01
0.000000000000000000e+00 8.600000000000002087e-02 0.000000000000000000e+00 2.109816848869778549e-01
0.000000000000000000e+00 8.700000000000002176e-02 0.000000000000000000e+00 2.053988579687270888e-01
0.000000000000000000e+00 8.800000000000002265e-02 0.000000000000000000e+00 1.999614526016898486e-01
0.000000000000000000e+00 8.900000000000002354e-02 0.000000000000000000e+00 1.946662290736295153e-01
0.000000000000000000e+00 9.000000000000002442e-02 0.000000000000000000e+00 1.895099476720470411e-01
0.000000000000000000e+00 9.100000000000002531e-02 0.000000000000000000e+00 1.844894142202515019e-01
0.000000000000000000e+00 9.200000000000002620e-02 0.000000000000000000e+00 1.796016166729329511e-01
0.000000000000000000e+00 9.300000000000002709e-02 0.000000000000000000e+00 1.748435885198062756e-01
0.000000000000000000e+00 9.400000000000002798e-02 0.000000000000000000e+00 1.702123632504311257e-01
0.000000000000000000e+00 9.500000000000002887e-02 0.000000000000000000e+00 1.657049743550265408e-01
0.000000000000000000e+00 9.600000000000002975e-02 0.000000000000000000e+00 1.613184553225215090e-01
0.000000000000000000e+00 9.700000000000003064e-02 0.000000000000000000e+00 1.570498666653344089e-01
0.000000000000000000e+00 9.800000000000003153e-02 0.000000000000000000e+00 1.528963769818511564e-01
0.000000000000000000e+00 9.900000000000003242e-02 0.000000000000000000e+00 1.488551818914239100e-01
0.000000000000000000e+00 1.000000000000000333e-01 0.000000000000000000e+00 1.449234770142787954e-01
0.000000000000000000e+00 1.010000000000000342e-01 0.000000000000000000e+00 1.410984579712421527e-01
0.000000000000000000e+00 1.020000000000000351e-01 0.000000000000000000e+00 1.373773203807559518e-01
0.000000000000000000e+00 1.030000000000000360e-01 0.000000000000000000e+00 1.337573026270529875e-01
0.000000000000000000e+00 1.040000000000000369e-01 0.000000000000000000e+00 1.302358141417454818e-01
0.000000000000000000e+00 1.050000000000000377e-01 0.000000000000000000e+00 1.268103071194403575e-01
0.000000000000000000e+00 1.060000000000000386e-01 0.000000000000000000e+00 1.234782337567865151e-01
0.000000000000000000e+00 1.070000000000000395e-01 0.000000000000000000e+00 1.202370462475499807e-01
0.000000000000000000e+00 1.080000000000000404e-01 0.000000000000000000e+00 1.170841967863099076e-01
0.000000000000000000e+00 1.090000000000000413e-01 0.000000000000000000e+00 1.140172144355143941e-01
0.000000000000000000e+00 1.100000000000000422e-01 0.000000000000000000e+00 1.110339357096300772e-01
0.000000000000000000e+00 1.110000000000000431e-01 0.000000000000000000e+00 1.081322739928465559e-01
0.000000000000000000e+00 1.119999999999999885e-01 0.000000000000000000e+00 1.053101426658816647e-01
0.000000000000000000e+00 1.129999999999999893e-01 0.000000000000000000e+00 1.025654551124740715e-01
0.000000000000000000e+00 1.139999999999999902e-01 0.000000000000000000e+00 9.989612471338323030e-02
0.000000000000000000e+00 1.149999999999999911e-01 0.000000000000000000e+00 9.730006812071929911e-02
0.000000000000000000e+00 1.159999999999999920e-01 0.000000000000000000e+00 9.477521506137284724e-02
0.000000000000000000e+00 1.169999999999999929e-01 0.000000000000000000e+00 9.231949852931173317e-02
0.000000000000000000e+00 1.179999999999999938e-01 0.000000000000000000e+00 8.993085152100850632e-02
0.000000000000000000e+00 1.189999999999999947e-01 0.000000000000000000e+00 8.760720703142002574e-02
0.000000000000000000e+00 1.199999999999999956e-01 0.000000000000000000e+00 8.534649805566352221e-02
0.000000000000000000e+00 1.209999999999999964e-01 0.000000000000000000e+00 8.314675225136482217e-02
0.000000000000000000e+00 1.219999999999999973e-01 0.000000000000000000e+00 8.100637591149228989e-02
0.000000000000000000e+00 1.229999999999999982e-01 0.000000000000000000e+00 7.892386999321179819e-02
0.000000000000000000e+00 1.239999999999999991e-01 0.000000000000000000e+00 7.689773545240605190e-02
0.000000000000000000e+00 1.250000000000000000e-01 0.000000000000000000e+00 7.492647324493728611e-02
0.000000000000000000e+00 1.260000000000000009e-01 0.000000000000000000e+00 7.300858432661158637e-02
0.000000000000000000e+00 1.270000000000000018e-01 0.000000000000000000e+00 7.114258051059252352e-02
0.000000000000000000e+00 1.280000000000000027e-01 0.000000000000000000e+00 6.932701703667214221e-02
0.000000000000000000e+00 1.290000000000000036e-01 0.000000000000000000e+00 6.756046000226108295e-02
0.000000000000000000e+00 1.300000000000000044e-01 0.000000000000000000e+00 6.584147550435644203e-02
0.000000000000000000e+00 1.310000000000000053e-01 0.000000000000000000e+00 6.416862964008021586e-02
0.000000000000000000e+00 1.320000000000000062e-01 0.000000000000000000e+00 6.254048850599916443e-02
0.000000000000000000e+00 1.330000000000000071e-01 0.000000000000000000e+00 6.095566471314255858e-02
0.000000000000000000e+00 1.340000000000000080e-01 0.000000000000000000e+00 5.941295691981317295e-02
0.000000000000000000e+00 1.350000000000000089e-01 0.000000000000000000e+00 5.791121029871746512e-02
0.000000000000000000e+00 1.360000000000000098e-01 0.000000000000000000e+00 5.644927002218234208e-02
0.000000000000000000e+00 1.370000000000000107e-01 0.000000000000000000e+00 5.502598126223716413e-02
0.000000000000000000e+00 1.380000000000000115e-01 0.000000000000000000e+00 5.364018919089892645e-02
0.000000000000000000e+00 1.390000000000000124e-01 0.000000000000000000e+00 5.229076987859053449e-02
0.000000000000000000e+00 1.400000000000000133e-01 0.000000000000000000e+00 5.097672298361860532e-02
0.000000000000000000e+00 1.410000000000000142e-01 0.000000000000000000e+00 4.969707906276407683e-02
0.000000000000000000e+00 1.420000000000000151e-01 0.000000000000000000e+00 4.845086867272042214e-02
0.000000000000000000e+00 1.430000000000000160e-01 0.000000000000000000e+00 4.723712236988669017e-02
0.000000000000000000e+00 1.440000000000000169e-01 0.000000000000000000e+00 4.605487071064288951e-02
0.000000000000000000e+00 1.450000000000000178e-01 0.000000000000000000e+00 4.490316660537571614e-02
0.000000000000000000e+00 1.460000000000000187e-01 0.000000000000000000e+00 4.378115237660946263e-02
0.000000000000000000e+00 1.470000000000000195e-01 0.000000000000000000e+00 4.268799270106192478e-02
0.000000000000000000e+00 1.480000000000000204e-01 0.000000000000000000e+00 4.162285225494529589e-02
0.000000000000000000e+00 1.490000000000000213e-01 0.000000000000000000e+00 4.058489571480297653e-02
0.000000000000000000e+00 1.500000000000000222e-01 0.000000000000000000e+00 3.957328775679110761e-02
0.000000000000000000e+00 1.510000000000000231e-01 0.000000000000000000e+00 3.858721807070265158e-02
0.000000000000000000e+00 1.520000000000000240e-01 0.000000000000000000e+00 3.762597639640913316e-02
0.000000000000000000e+00 1.530000000000000249e-01 0.000000000000000000e+00 3.668887748755304823e-02
0.000000000000000000e+00 1.540000000000000258e-01 0.000000000000000000e+00 3.577523609744975852e-02
0.000000000000000000e+00 1.550000000000000266e-01 0.000000000000000000e+00 3.488436697932741776e-02
0.000000000000000000e+00 1.560000000000000275e-01 0.000000000000000000e+00 3.401558488640793465e-02
0.000000000000000000e+00 1.570000000000000284e-01 0.000000000000000000e+00 3.316822356361120994e-02
0.000000000000000000e+00 1.580000000000000293e-01 0.000000000000000000e+00 3.234169271983758365e-02
0.000000000000000000e+00 1.590000000000000302e-01 0.000000000000000000e+00 3.153542105579269783e-02
0.000000000000000000e+00 1.600000000000000311e-01 0.000000000000000000e+00 3.074883727188885280e-02
0.000000000000000000e+00 1.610000000000000320e-01 0.000000000000000000e+00 2.998137006864016671e-02
0.000000000000000000e+00 1.620000000000000329e-01 0.000000000000000000e+00 2.923244814641592915e-02
0.000000000000000000e+00 1.630000000000000338e-01 0.000000000000000000e+00 2.850151313065458006e-02
0.000000000000000000e+00 1.640000000000000346e-01 0.000000000000000000e+00 2.778805834423618559e-02
0.000000000000000000e+00 1.650000000000000355e-01 0.000000000000000000e+00 2.709159003521831310e-02
0.000000000000000000e+00 1.660000000000000364e-01 0.000000000000000000e+00 2.641161445147258147e-02
0.000000000000000000e+00 1.670000000000000373e-01 0.000000000000000000e+00 2.574763784089803206e-02
0.000000000000000000e+00 1.680000000000000382e-01 0.000000000000000000e+00 2.509916645126648860e-02
0.000000000000000000e+00 1.690000000000000391e-01 0.000000000000000000e+00 2.446572224979683824e-02
0.000000000000000000e+00 1.700000000000000400e-01 0.000000000000000000e+00 2.384689007951453291e-02
0.000000000000000000e+00 1.710000000000000409e-01 0.000000000000000000e+00 2.324227050298872596e-02
0.000000000000000000e+00 1.720000000000000417e-01 0.000000000000000000e+00 2.265146408248827625e-02
0.000000000000000000e+00 1.730000000000000426e-01 0.000000000000000000e+00 2.207407138059332488e-02
0.000000000000000000e+00 1.740000000000000435e-01 0.000000000000000000e+00 2.150969295954628310e-02
0.000000000000000000e+00 1.750000000000000444e-01 0.000000000000000000e+00 2.095793606180513385e-02
0.000000000000000000e+00 1.760000000000000453e-01 0.000000000000000000e+00 2.041843464948569706e-02
0.000000000000000000e+00 1.769999999999999907e-01 0.000000000000000000e+00 1.989082936494074305e-02
0.000000000000000000e+00 1.779999999999999916e-01 0.000000000000000000e+00 1.937476085016843347e-02
0.000000000000000000e+00 1.789999999999999925e-01 0.000000000000000000e+00 1.886986974742239920e-02
0.000000000000000000e+00 1.799999999999999933e-01 0.000000000000000000e+00 1.837579669884127631e-02
0.000000000000000000e+00 1.809999999999999942e-01 0.000000000000000000e+00 1.789219489502567179e-02
0.000000000000000000e+00 1.819999999999999951e-01 0.000000000000000000e+00 1.741876771963081494e-02
0.000000000000000000e+00 1.829999999999999960e-01 0.000000000000000000e+00 1.695523110468443589e-02
0.000000000000000000e+00 1.839999999999999969e-01 0.000000000000000000e+00 1.650130098235475309e-02
0.000000000000000000e+00 1.849999999999999978e-01 0.000000000000000000e+00 1.605669328459834871e-02
0.000000000000000000e+00 1.859999999999999987e-01 0.000000000000000000e+00 1.562112394348274050e-02
0.000000000000000000e+00 1.869999999999999996e-01 0.000000000000000000e+00 1.519431486055415267e-02
0.000000000000000000e+00 1.880000000000000004e-01 0.000000000000000000e+00 1.477601181450614344e-02
0.000000000000000000e+00 1.890000000000000013e-01 0.000000000000000000e+00 1.436596655350359450e-02
0.000000000000000000e+00 1.900000000000000022e-01 0.000000000000000000e+00 1.396393082589576090e-02
0.000000000000000000e+00 1.910000000000000031e-01 0.000000000000000000e+00 1.356965637977852052e-02
0.000000000000000000e+00 1.920000000000000040e-01 0.000000000000000000e+00 1.318289496324037691e-02
0.000000000000000000e+00 1.930000000000000049e-01 0.000000000000000000e+00 1.280340117545821117e-02
0.000000000000000000e+00 1.940000000000000058e-01 0.000000000000000000e+00 1.243094101900429037e-02
0.000000000000000000e+00 1.950000000000000067e-01 0.000000000000000000e+00 1.206528334733721584e-02
0.000000000000000000e+00 1.960000000000000075e-01 0.000000000000000000e+00 1.170619701380316152e-02
0.000000000000000000e+00 1.970000000000000084e-01 0.000000000000000000e+00 1.135345087200290842e-02
0.000000000000000000e+00 1.980000000000000093e-01 0.000000000000000000e+00 1.100681377518879928e-02
0.000000000000000000e+00 1.990000000000000102e-01 0.000000000000000000e+00 1.066606469775338746e-02
0.000000000000000000e+00 2.000000000000000111e-01 0.000000000000000000e+00 1.033102309692923715e-02
0.000000000000000000e+00 2.010000000000000120e-01 0.000000000000000000e+00 1.000151855065781886e-02
0.000000000000000000e+00 2.020000000000000129e-01 0.000000000000000000e+00 9.677380636994031490e-03
0.000000000000000000e+00 2.030000000000000138e-01 0.000000000000000000e+00 9.358438934048765590e-03
0.000000000000000000e+00 2.040000000000000147e-01 0.000000000000000000e+00 9.044523019671768180e-03
0.000000000000000000e+00 2.050000000000000155e-01 0.000000000000000000e+00 8.735461556938254116e-03
0.000000000000000000e+00 2.060000000000000164e-01 0.000000000000000000e+00 8.431079547697143892e-03
0.000000000000000000e+00 2.070000000000000173e-01 0.000000000000000000e+00 8.131201078935250057e-03
