          R           Z          Er          Ez           H 
 1.100e-03 -1.386e-01 -7.378e-03  2.223e-01  5.053e-12 
 1.100e-03 -1.364e-01 -8.497e-03  2.540e-01  5.773e-12 
 1.100e-03 -1.342e-01 -9.585e-03  2.902e-01  6.594e-12 
 1.100e-03 -1.320e-01 -1.103e-02  3.314e-01  7.531e-12 
 1.100e-03 -1.298e-01 -1.240e-02  3.782e-01  8.595e-12 
 1.100e-03 -1.276e-01 -1.425e-02  4.318e-01  9.810e-12 
 1.100e-03 -1.254e-01 -1.598e-02  4.922e-01  1.118e-11 
 1.100e-03 -1.232e-01 -1.831e-02  5.613e-01  1.275e-11 
 1.100e-03 -1.210e-01 -2.079e-02  6.390e-01  1.452e-11 
 1.100e-03 -1.188e-01 -2.335e-02  7.275e-01  1.652e-11 
 1.100e-03 -1.166e-01 -2.646e-02  8.266e-01  1.878e-11 
 1.100e-03 -1.144e-01 -2.946e-02  9.385e-01  2.132e-11 
 1.100e-03 -1.122e-01 -3.323e-02  1.065e+00  2.418e-11 
 1.100e-03 -1.100e-01 -3.720e-02  1.205e+00  2.736e-11 
 1.100e-03 -1.078e-01 -4.107e-02  1.361e+00  3.092e-11 
 1.100e-03 -1.056e-01 -4.556e-02  1.535e+00  3.486e-11 
 1.100e-03 -1.034e-01 -5.022e-02  1.726e+00  3.920e-11 
 1.100e-03 -1.012e-01 -5.451e-02  1.936e+00  4.397e-11 
 1.100e-03 -9.898e-02 -5.921e-02  2.164e+00  4.914e-11 
 1.100e-03 -9.679e-02 -6.380e-02  2.409e+00  5.474e-11 
 1.100e-03 -9.459e-02 -6.763e-02  2.673e+00  6.068e-11 
 1.100e-03 -9.239e-02 -7.133e-02  2.952e+00  6.702e-11 
 1.100e-03 -9.019e-02 -7.444e-02  3.244e+00  7.366e-11 
 1.100e-03 -8.799e-02 -7.717e-02  3.547e+00  8.052e-11 
 1.100e-03 -8.579e-02 -7.813e-02  3.858e+00  8.760e-11 
 1.100e-03 -8.359e-02 -7.869e-02  4.173e+00  9.476e-11 
 1.100e-03 -8.139e-02 -7.800e-02  4.484e+00  1.019e-10 
 1.100e-03 -7.919e-02 -7.613e-02  4.791e+00  1.089e-10 
 1.100e-03 -7.699e-02 -7.288e-02  5.088e+00  1.157e-10 
 1.100e-03 -7.479e-02 -6.839e-02  5.371e+00  1.221e-10 
 1.100e-03 -7.259e-02 -6.363e-02  5.637e+00  1.281e-10 
 1.100e-03 -7.039e-02 -5.872e-02  5.879e+00  1.336e-10 
 1.100e-03 -6.819e-02 -5.295e-02  6.104e+00  1.387e-10 
 1.100e-03 -6.599e-02 -4.701e-02  6.304e+00  1.433e-10 
 1.100e-03 -6.379e-02 -4.159e-02  6.480e+00  1.473e-10 
 1.100e-03 -6.159e-02 -3.575e-02  6.636e+00  1.508e-10 
 1.100e-03 -5.939e-02 -3.025e-02  6.767e+00  1.538e-10 
